Gene,Half-life_TC1,Half-life_TC2,Half-life_TC3,Average_Half_Life
YFL001W,24.424153930253784,541.3005752201855,20.269245105648665,195.3313247520293
YKL102C,49.19191642263233,440.385336298423,98.68781342915112,196.08835538340216
YDR525W,49.766057609935366,380.091563158531,164.57823074002778,198.1452838361647
YOR376W,63.0868189320045,262.67395295296524,270.4890618383392,198.7499445744363
YBR213W,,354.3653010779082,45.39452363150265,199.87991235470545
YNL017C,162.88568373999155,276.9409089429128,159.97638405354232,199.9343255788156
YMR279C,109.60414544466204,258.2098973281609,233.67065352517204,200.49489876599836
YMR210W,64.58432676590485,372.68331833132896,167.0379685199048,201.43520453904625
Q0115,27.9226057855613,99.89653004994396,482.290927507241,203.37002111424877
YNL173C,29.434697915409323,60.95513937769029,520.892090581134,203.7606426247445
YKR065C,42.29018506401577,549.8394744447986,30.30068263785939,207.4767807155579
YLR134W,98.499936135558,318.60965106985384,,208.55479360270596
YHR087W,130.6778199197271,,290.4254751810151,210.55164755037111
YLR308W,42.85813133168207,532.9237844043016,65.30492922566513,213.69561498721623
YMR159C,263.052523529583,344.7814044348869,37.69720556494644,215.17704450980543
YPL156C,31.09047135762413,591.4949890397894,25.733038533823688,216.1061663104124
YHR184W,51.558565626008175,384.3359164555037,,217.947241040756
YNL129W,32.97459731703072,605.9013566849816,17.177733514315964,218.6845625054428
YBR099C,68.78091579901094,,371.1480661943388,219.96449099667487
YJL068C,56.92450741018829,,385.1657117688374,221.0451095895129
YER106W,141.47977629758972,,304.76528805922914,223.1225321784094
YDL107W,218.87805714760128,180.50782805522104,271.5635171431787,223.6498007820004
YLR087C,,223.6876669683188,,223.6876669683188
YIR040C,36.911055748726525,620.6703740731069,23.484688259961267,227.02203936059823
YBR174C,92.3265246877367,495.274398830504,99.25397404621228,228.9516325214844
YHR008C,175.33555772499466,429.9638347494874,84.01073818202629,229.77004355216943
YIL162W,61.94637207280711,565.0415609166527,72.92184925728321,233.3032607489143
YDL132W,44.53461581414583,621.3549127442765,37.569133277610106,234.4862206120108
YKL199C,622.9505320975088,33.4342284072327,60.66395585867402,239.0162387878052
YEL060C,90.67604546988656,563.6814280145497,71.2588843964123,241.87211929361615
YGL037C,363.3708892853412,,122.99472027061128,243.18280477797623
YDL021W,139.86858238010836,,354.2251575388004,247.0468699594544
Q0070,60.11688626807127,533.9559902712958,148.1746340156784,247.41583685168183
YPL201C,87.42042499226838,564.3611374312115,92.72306211509404,248.16820817952467
YGL094C,10.506538525300847,739.8549925394839,8.103829889973424,252.82178698491936
YMR010W,10.645399283655475,611.4299445418244,159.22626426172448,260.4338693624015
YKR076W,25.699405487552287,741.9182739461071,24.878442246931595,264.1653738935304
YLR114C,18.7719081349348,774.5254220046035,11.940763263744357,268.4126978010942
YKL176C,,530.8584182068691,10.382604734037484,270.6205114704533
YNL332W,,533.8989263587937,8.597372592128698,271.2481494754612
YIL165C,526.419135852677,,36.51811407539519,281.46862496403605
YBR051W,,,283.4682809056782,283.4682809056782
YMR092C,360.3836158921226,221.9269266781503,273.8983241381045,285.40295556945915
