"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"HP","Myositis","HP:0100614","false","7.742211565588246e-9","8.111134965216479","43","138","22","1334","YPR193C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C"
"HP","Osteolysis","HP:0002797","false","1.3402876129905012e-8","7.87280199616383","52","138","24","1334","YNL009W,YJL013C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YDR047W"
"HP","Aplasia/Hypoplasia of the eyelid","HP:0011226","false","1.4271910725907274e-8","7.845517879571589","48","138","23","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YPR110C,YNL113W"
"HP","Increased circulating ferritin concentration","HP:0003281","false","2.2415536293398602e-8","7.649450866145614","53","138","24","1334","YLR205C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C"
"HP","Pleural effusion","HP:0002202","false","3.1200590871259325e-8","7.505837181311763","58","138","25","1334","YPR193C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YPL256C,YBL113C,YPR120C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YPR119W"
"HP","Decreased circulating IgG level","HP:0004315","false","3.692092384927279e-8","7.432727440429943","54","138","24","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIR008C,YIL177C,YHL050C,YBL112C,YBL039C,YNL255C"
"HP","Abnormal epidermal morphology","HP:0011124","false","3.692092384927279e-8","7.432727440429943","54","138","24","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YOR212W,YBL112C,YBR265W,YLR020C"
"HP","Basal ganglia calcification","HP:0002135","false","4.167766327866055e-8","7.380096638404113","50","138","23","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YHR069C,YIL177C,YHL050C,YBL112C,YIL047C"
"HP","Vasculitis","HP:0002633","false","4.397316832672347e-8","7.356812241743477","42","138","21","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C"
"HP","Lipoatrophy","HP:0100578","false","4.43983876133881e-8","7.352632801581852","46","138","22","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YOR063W"
"HP","Abnormal circulating IgG level","HP:0410242","false","4.647716534517412e-8","7.332760367547373","68","138","27","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YPL256C,YBL113C,YPR120C,YEL077C,YER190W,YIR008C,YIL177C,YHL050C,YBL112C,YPR119W,YBL039C,YNL255C"
"HP","Broad long bones","HP:0005622","false","5.140440082126995e-8","7.288999698697755","73","138","28","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YHR069C,YIL177C,YDL070W,YHL050C,YPL141C,YBL112C,YOR233W,YBL024W,YLR399C,YGL084C"
"HP","Abnormal pleura morphology","HP:0002103","false","5.140440082126995e-8","7.288999698697755","73","138","28","1334","YLR205C,YPR193C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YFR034C,YJL225C,YPL256C,YBL113C,YPR120C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YPR119W,YLR180W"
"HP","Osteoporosis","HP:0000939","false","6.507983032998777e-8","7.1865535879854265","127","138","38","1334","YOL162W,YLR205C,YPR160W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YBL113C,YLR175W,YEL077C,YER190W,YIL177C,YDL070W,YDL208W,YMR277W,YHL050C,YLR382C,YPR125W,YBL112C,YJL198W,YLR399C,YOL093W,YGR096W,YDR047W,YLR056W"
"HP","Calcification of the aorta","HP:0004963","false","7.63184963808218e-8","7.117370194644956","47","138","22","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YNL238W"
"HP","Recurrent viral infections","HP:0004429","false","7.63184963808218e-8","7.117370194644956","47","138","22","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YBL039C"
"HP","Increased circulating antibody level","HP:0010702","false","9.30466932640736e-8","7.031299056414826","65","138","26","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YPL256C,YBL113C,YPR120C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YPR119W"
"HP","Abnormal nasopharynx morphology","HP:0001739","false","9.30466932640736e-8","7.031299056414826","65","138","26","1334","YOL162W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YBL068W,YFR033C,YLR321C,YNL121C"
"HP","Recurrent upper respiratory tract infections","HP:0002788","false","9.30466932640736e-8","7.031299056414826","65","138","26","1334","YOL162W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YBL068W,YFR033C,YLR321C,YNL121C"
"HP","High anterior hairline","HP:0009890","false","9.597245569749756e-8","7.017853392533651","56","138","24","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YNL329C,YER190W,YIL177C,YHL050C,YOR212W,YPR125W,YBL112C"
"HP","Demyelinating peripheral neuropathy","HP:0007108","false","1.2060820124513407e-7","6.918623159572271","61","138","25","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YHR135C,YNL154C,YBR235W,YPL204W"
"HP","Urticaria","HP:0001025","false","1.2881945347344246e-7","6.89001854770434","48","138","22","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YOR212W,YBL112C"
"HP","Abnormal acetabulum morphology","HP:0003170","false","1.2881945347344246e-7","6.89001854770434","48","138","22","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YGL083W"
"HP","Multiple joint contractures","HP:0002828","false","1.5166720959572758e-7","6.819108303398771","57","138","24","1334","YNL009W,YKR023W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YDR280W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C"
"HP","Broad phalanx","HP:0006009","false","1.5414665419411052e-7","6.812065897345549","71","138","27","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YHR069C,YIL177C,YDL070W,YHL050C,YPL141C,YBL112C,YOR233W,YBL024W,YLR399C"
"HP","Broad finger","HP:0001500","false","2.2588810961085294e-7","6.646106629045562","72","138","27","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YHR069C,YIL177C,YDL070W,YHL050C,YPL141C,YBL112C,YOR233W,YBL024W,YLR399C"
"HP","Nephrotic syndrome","HP:0000100","false","2.3144454217056602e-7","6.635553056113203","77","138","28","1334","YOL162W,YPR193C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YPL256C,YBL113C,YPR120C,YEL077C,YER190W,YIL177C,YHL050C,YGR009C,YBL112C,YPR119W,YBR110W"
"HP","Abnormal circulating ferritin concentration","HP:0040133","false","2.3670246987182277e-7","6.625797210401685","58","138","24","1334","YLR205C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C"
"HP","Recurrent pneumonia","HP:0006532","false","2.9311088796373423e-7","6.53296804886029","54","138","23","1334","YNL009W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YNL121C"
"HP","Tetraplegia","HP:0002445","false","3.65028408106654e-7","6.437673335532922","59","138","24","1334","YJL013C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YBL068W,YNL315C"
"HP","Abnormality of the pharynx","HP:0000600","false","4.694138800336577e-7","6.328444072954502","79","138","28","1334","YOL162W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YLR175W,YEL077C,YER190W,YIL177C,YDL208W,YHL050C,YBL112C,YBL068W,YFR033C,YLR321C,YNL121C"
"HP","Abnormal cerebral artery morphology","HP:0009145","false","5.565359994606448e-7","6.254506738137098","60","138","24","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YFR034C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YLR180W,YNL238W"
"HP","Abnormal pharynx morphology","HP:0033151","false","6.669013849046977e-7","6.1759383807132355","70","138","26","1334","YOL162W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YBL068W,YFR033C,YLR321C,YNL121C"
"HP","Abnormal upper limb epiphysis morphology","HP:0003839","false","8.888047197675035e-7","6.0511936478525845","52","138","22","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YPR125W,YBL112C"
"HP","Abnormal aortic valve morphology","HP:0001646","false","9.61948350772829e-7","6.0168482456093075","76","138","27","1334","YJL030W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YFR034C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YDL070W,YHL050C,YBL112C,YBL032W,YLR180W,YLR399C"
"HP","Prolonged neonatal jaundice","HP:0006579","false","9.631596737597014e-7","6.016301709049566","71","138","26","1334","YOR120W,YOL162W,YLR251W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YBL068W,YNL121C"
"HP","Primary microcephaly","HP:0011451","false","0.0000012525618616928438","5.9022008159370465","62","138","24","1334","YJL013C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YOL093W,YGR096W"
"HP","Arterial calcification","HP:0003207","false","0.0000013889937245612718","5.857299716389503","53","138","22","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YNL238W"
"HP","Spastic paraparesis","HP:0002313","false","0.0000013889937245612718","5.857299716389503","53","138","22","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YOL093W"
"HP","Degeneration of the striatum","HP:0040140","false","0.0000021424131747220907","5.669096769639613","54","138","22","1334","YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C"
"HP","Abnormality of the frontal hairline","HP:0000599","false","0.000002218541031366844","5.65393253470428","129","138","36","1334","YPR068C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YNL329C,YER190W,YIL177C,YDL070W,YFL025C,YGL112C,YHL050C,YOR212W,YPR125W,YBL112C,YPR110C,YNL113W,YBL024W,YLR399C,YOR167C,YOL093W,YBR235W,YLR321C"
"HP","Fetal onset","HP:0011461","false","0.0000026056143208269794","5.584089867492369","95","138","30","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YDR280W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIR008C,YIL177C,YHL050C,YGR009C,YBL112C,YHR135C,YNL154C,YGR096W,YBR235W,YBR110W,YPL204W"
"HP","Abnormal morphology of the radius","HP:0002818","false","0.0000026418977811100897","5.578083989885246","79","138","27","1334","YPR068C,YJL030W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YLR103C,YEL077C,YER190W,YIL177C,YDL070W,YHL050C,YPR125W,YBL112C,YLR399C"
"HP","Hypoplasia of teeth","HP:0000685","false","0.0000027972644026129856","5.553266481369358","69","138","25","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YFL025C,YHL050C,YOR212W,YBL112C,YOL093W,YBR235W"
"HP","Intracerebral periventricular calcifications","HP:0007229","false","0.0000032635526860693594","5.486309371757801","55","138","22","1334","YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C"
"HP","Cutaneous photosensitivity","HP:0000992","false","0.000003876926306950493","5.411512454032493","75","138","26","1334","YOL162W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YDR419W,YBL024W,YBR265W,YDR047W"
"HP","Abnormal arterial physiology","HP:0025323","false","0.00000401004031965676","5.396851260667495","91","138","29","1334","YPR193C,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YFR034C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YDL070W,YHL050C,YOR212W,YBL112C,YLR180W,YLR399C,YBR235W"
"HP","Dry skin","HP:0000958","false","0.000004536155758680406","5.343312041422464","86","138","28","1334","YNL009W,YKR023W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YOR212W,YBL112C,YDR419W,YBL024W,YBR265W,YLR020C"
"HP","Vascular calcification","HP:0004934","false","0.000004912673985874459","5.3086820554934295","56","138","22","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YNL238W"
"HP","Spastic tetraparesis","HP:0001285","false","0.000005413929364676584","5.266487414751568","61","138","23","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YBL068W,YER025W"
"HP","Respiratory failure","HP:0002878","false","0.000005674881478392108","5.246043204411105","133","138","36","1334","YOR027W,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YDR280W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YPL256C,YBL113C,YLR103C,YPR120C,YDL207W,YEL077C,YNL329C,YER190W,YIL177C,YHL050C,YJL194W,YBL112C,YPR119W,YHR135C,YNL154C,YBR110W,YNL121C,YPL204W"
"HP","Antenatal onset","HP:0030674","false","0.000005819084521933648","5.235145334653505","121","138","34","1334","YJL013C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YDR280W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIR008C,YIL177C,YHL050C,YGR009C,YLR382C,YBR092C,YBL112C,YHR135C,YNL154C,YBL032W,YGR096W,YBR235W,YBR110W,YPL204W"
"HP","Oligohydramnios","HP:0001562","false","0.000006125148028835988","5.212883411072852","87","138","28","1334","YKR023W,YJL030W,YJL013C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YDR280W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YOR212W,YLR382C,YBL112C,YGL083W"
"HP","Decreased circulating antibody level","HP:0004313","false","0.000007079363372708471","5.150005795438913","110","138","32","1334","YFL050C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YPL256C,YBL113C,YPR120C,YEL077C,YER190W,YIR008C,YIL177C,YHL050C,YPL141C,YBL112C,YPR119W,YOR233W,YBL039C,YNL255C"
"HP","Cardiovascular calcification","HP:0011915","false","0.0000073117712633375","5.135977403245798","57","138","22","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YNL238W"
"HP","Cardiomegaly","HP:0001640","false","0.000010225948723294611","4.990296389317876","78","138","26","1334","YOL162W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YFR034C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YDL070W,YHL050C,YBL112C,YLR180W,YLR399C"
"HP","Abnormal dental morphology","HP:0006482","false","0.000010472502266851439","4.979949536960444","100","138","30","1334","YGR010W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YLR175W,YEL077C,YNL329C,YER190W,YIR008C,YIL177C,YDL070W,YDL208W,YHL050C,YBL112C,YPR110C,YNL113W,YLR399C"
"HP","Hoarse voice","HP:0001609","false","0.000011328078315072435","4.945843757210253","63","138","23","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YDL070W,YHL050C,YBL112C,YLR399C"
"HP","Lymphadenopathy","HP:0002716","false","0.000012519678476187537","4.902406824305347","84","138","27","1334","YLR205C,YPR193C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YPL256C,YBL113C,YPR120C,YEL077C,YER190W,YIL177C,YHL050C,YBR092C,YBL112C,YPR119W"
"HP","Loss of speech","HP:0002371","false","0.000014407871076640758","4.841400186290273","54","138","21","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C"
"HP","Abnormal lymph node morphology","HP:0002733","false","0.00001679266935977944","4.774880262999687","85","138","27","1334","YLR205C,YPR193C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YPL256C,YBL113C,YPR120C,YEL077C,YER190W,YIL177C,YHL050C,YBR092C,YBL112C,YPR119W"
"HP","Broad forehead","HP:0000337","false","0.000018903605026727942","4.723455365460779","80","138","26","1334","YNL009W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YFR034C,YJL225C,YBL113C,YEL077C,YER190W,YIR008C,YIL177C,YDL070W,YHL050C,YBL112C,YLR399C"
"HP","Abnormal mitral valve morphology","HP:0001633","false","0.00002216489852432033","4.654334252653778","70","138","24","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YDL070W,YHL050C,YOR212W,YBL112C,YLR399C"
"HP","Abnormal forearm bone morphology","HP:0040072","false","0.00002240158236367235","4.649721303650674","86","138","27","1334","YPR068C,YJL030W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YLR103C,YEL077C,YER190W,YIL177C,YDL070W,YHL050C,YPR125W,YBL112C,YLR399C"
"HP","Abnormal forearm morphology","HP:0002973","false","0.00002240158236367235","4.649721303650674","86","138","27","1334","YPR068C,YJL030W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YLR103C,YEL077C,YER190W,YIL177C,YDL070W,YHL050C,YPR125W,YBL112C,YLR399C"
"HP","Recurrent respiratory infections","HP:0002205","false","0.00002245025251204088","4.648778769851338","206","138","46","1334","YOR027W,YOL162W,YNL009W,YLR205C,YMR271C,YKR023W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YDR280W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YPL256C,YBL113C,YLR175W,YPR120C,YEL077C,YER190W,YIL177C,YDL070W,YDL208W,YHL050C,YGR009C,YPL141C,YPR125W,YBL112C,YPR119W,YOR233W,YJL198W,YBL068W,YFR033C,YML106W,YLR399C,YLR020C,YLR321C,YNL121C"
"HP","Paraparesis","HP:0002385","false","0.00002286487210219091","4.640831223562463","65","138","23","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YBL068W,YOL093W"
